RowKey,Order ID,Order Date,Ship Date,Ship Mode,Profit,Quantity,Sales
1480,CA-2012-151253,2014-04-22 00:00:00,2014-04-26 00:00:00,Standard Class,24.44,6.00,152.92
1481,CA-2012-151470,2014-09-20 00:00:00,2014-09-26 00:00:00,Standard Class,16.52,11.00,45.58
1482,CA-2012-151547,2014-01-17 00:00:00,2014-01-23 00:00:00,Standard Class,10.01,8.00,88.96
1483,CA-2012-151589,2014-12-27 00:00:00,2014-12-30 00:00:00,First Class,163.92,6.00,435.54
1484,CA-2012-151624,2014-09-08 00:00:00,2014-09-14 00:00:00,Standard Class,8.12,8.00,21.36
1485,CA-2012-151680,2014-11-19 00:00:00,2014-11-21 00:00:00,Second Class,22.71,2.00,141.96
1486,CA-2012-151722,2014-10-05 00:00:00,2014-10-09 00:00:00,Standard Class,57.60,4.00,288.00
1487,CA-2012-151785,2014-03-05 00:00:00,2014-03-10 00:00:00,Standard Class,2.49,6.00,7.10
1488,CA-2012-151841,2014-04-27 00:00:00,2014-05-02 00:00:00,Standard Class,4.00,7.00,49.40
1489,CA-2012-151869,2014-09-25 00:00:00,2014-09-25 00:00:00,Same Day,16.46,4.00,122.62
1490,CA-2012-152513,2014-07-04 00:00:00,2014-07-08 00:00:00,Second Class,7.43,2.00,22.85
1491,CA-2012-152527,2014-10-17 00:00:00,2014-10-17 00:00:00,Same Day,3.89,2.00,77.88
1492,CA-2012-152611,2014-02-20 00:00:00,2014-02-23 00:00:00,Second Class,74.57,7.00,286.79
1493,CA-2012-152681,2014-01-17 00:00:00,2014-01-22 00:00:00,Standard Class,2.00,2.00,6.68
1494,CA-2012-152891,2014-10-25 00:00:00,2014-10-30 00:00:00,Standard Class,-15.33,6.00,313.63
1495,CA-2012-153038,2014-12-18 00:00:00,2014-12-25 00:00:00,Standard Class,28.42,21.00,94.69
1496,CA-2012-153073,2014-11-13 00:00:00,2014-11-13 00:00:00,Same Day,-7.44,9.00,17.50
1497,CA-2012-153108,2014-03-05 00:00:00,2014-03-09 00:00:00,Standard Class,23.08,9.00,84.61
1498,CA-2012-153220,2014-11-12 00:00:00,2014-11-14 00:00:00,First Class,7.07,5.00,15.70
1499,CA-2012-153325,2014-03-01 00:00:00,2014-03-02 00:00:00,Second Class,27.01,4.00,58.72
1500,CA-2012-153381,2014-09-24 00:00:00,2014-09-28 00:00:00,Standard Class,401.13,14.00,1423.34
1501,CA-2012-153388,2014-08-01 00:00:00,2014-08-07 00:00:00,Standard Class,-172.51,10.00,1011.70
1502,CA-2012-153416,2014-11-24 00:00:00,2014-11-29 00:00:00,Standard Class,94.61,20.00,568.86
1503,CA-2012-153423,2014-06-22 00:00:00,2014-06-27 00:00:00,Standard Class,456.59,2.00,1217.57
1504,CA-2012-153535,2014-05-20 00:00:00,2014-05-24 00:00:00,Standard Class,15.48,8.00,169.54
1505,CA-2012-153549,2014-03-29 00:00:00,2014-03-31 00:00:00,Second Class,131.28,5.00,1166.92
1506,CA-2012-153612,2014-12-22 00:00:00,2014-12-27 00:00:00,Standard Class,4.96,4.00,17.12
1507,CA-2012-153626,2014-07-09 00:00:00,2014-07-14 00:00:00,Standard Class,0.84,3.00,5.16
1508,CA-2012-153717,2014-12-25 00:00:00,2015-01-01 00:00:00,Standard Class,50.35,7.00,255.58
1509,CA-2012-153738,2014-09-20 00:00:00,2014-09-22 00:00:00,First Class,16.96,6.00,37.68
1510,CA-2012-153752,2014-12-06 00:00:00,2014-12-11 00:00:00,Second Class,50.44,6.00,173.94
1511,CA-2012-153794,2014-09-11 00:00:00,2014-09-16 00:00:00,Standard Class,79.76,7.00,265.86
1512,CA-2012-153878,2014-04-25 00:00:00,2014-04-30 00:00:00,Standard Class,92.44,10.00,330.15
1513,CA-2012-153906,2014-03-16 00:00:00,2014-03-20 00:00:00,Standard Class,2.58,2.00,85.90
1514,CA-2012-154144,2014-12-20 00:00:00,2014-12-24 00:00:00,Standard Class,26.63,1.00,55.48
1515,CA-2012-154200,2014-06-18 00:00:00,2014-06-22 00:00:00,Standard Class,15.07,2.00,51.98
1516,CA-2012-154284,2014-12-21 00:00:00,2014-12-26 00:00:00,Second Class,253.31,15.00,1349.63
1517,CA-2012-154291,2014-07-25 00:00:00,2014-07-29 00:00:00,Standard Class,88.67,11.00,457.04
1518,CA-2012-154326,2014-02-15 00:00:00,2014-02-19 00:00:00,Standard Class,287.37,10.00,974.90
1519,CA-2012-154340,2014-11-29 00:00:00,2014-11-30 00:00:00,First Class,15.76,2.00,56.30
1520,CA-2012-154620,2014-12-12 00:00:00,2014-12-16 00:00:00,Standard Class,34.89,2.00,348.93
1521,CA-2012-154746,2014-11-14 00:00:00,2014-11-17 00:00:00,First Class,339.16,5.00,860.07
1522,CA-2012-154795,2014-12-20 00:00:00,2014-12-24 00:00:00,Standard Class,6.72,3.00,22.29
1523,CA-2012-154823,2014-08-21 00:00:00,2014-08-25 00:00:00,Standard Class,-55.62,6.00,637.27
1524,CA-2012-154886,2014-11-08 00:00:00,2014-11-12 00:00:00,Standard Class,43.16,2.00,119.90
1525,CA-2012-154900,2014-02-25 00:00:00,2014-03-01 00:00:00,Standard Class,11.74,5.00,25.87
1526,CA-2012-154921,2014-05-23 00:00:00,2014-05-28 00:00:00,Standard Class,87.74,3.00,186.69
1527,CA-2012-154956,2014-07-04 00:00:00,2014-07-09 00:00:00,Standard Class,285.99,4.00,1099.96
1528,CA-2012-154970,2014-01-05 00:00:00,2014-01-10 00:00:00,Standard Class,-6.93,1.00,61.58
1529,CA-2012-155040,2014-11-10 00:00:00,2014-11-15 00:00:00,Standard Class,35.16,2.00,79.90
1530,CA-2012-155054,2014-06-13 00:00:00,2014-06-19 00:00:00,Standard Class,32.27,6.00,106.08
1531,CA-2012-155068,2014-10-23 00:00:00,2014-10-23 00:00:00,Same Day,-9.98,11.00,78.46
1532,CA-2012-155124,2014-03-15 00:00:00,2014-03-21 00:00:00,Standard Class,1.68,3.00,16.78
1533,CA-2012-155145,2014-12-27 00:00:00,2014-12-29 00:00:00,Second Class,3.48,8.00,7.92
1534,CA-2012-155306,2014-04-17 00:00:00,2014-04-21 00:00:00,Standard Class,625.85,17.00,2572.50
1535,CA-2012-155334,2014-07-30 00:00:00,2014-07-31 00:00:00,First Class,98.79,13.00,226.13
1536,CA-2012-155453,2014-08-09 00:00:00,2014-08-14 00:00:00,Standard Class,1.67,2.00,4.61
1537,CA-2012-155586,2014-12-12 00:00:00,2014-12-16 00:00:00,Second Class,24.44,9.00,54.17
1538,CA-2012-155600,2014-12-04 00:00:00,2014-12-07 00:00:00,Second Class,-1053.36,11.00,1635.02
1539,CA-2012-155635,2014-05-09 00:00:00,2014-05-13 00:00:00,Standard Class,23.92,3.00,48.81
1540,CA-2012-155761,2014-12-11 00:00:00,2014-12-11 00:00:00,Same Day,40.63,5.00,206.33
1541,CA-2012-156013,2014-09-20 00:00:00,2014-09-26 00:00:00,Standard Class,37.72,7.00,85.85
1542,CA-2012-156104,2014-12-06 00:00:00,2014-12-08 00:00:00,Second Class,449.99,2.00,999.98
1543,CA-2012-156118,2014-12-08 00:00:00,2014-12-12 00:00:00,Standard Class,5.10,3.00,15.70
1544,CA-2012-156146,2014-10-26 00:00:00,2014-10-30 00:00:00,Second Class,-5.36,4.00,174.30
1545,CA-2012-156153,2014-05-31 00:00:00,2014-06-02 00:00:00,Second Class,0.30,6.00,7.56
1546,CA-2012-156328,2014-11-30 00:00:00,2014-12-05 00:00:00,Standard Class,19.97,3.00,177.48
1547,CA-2012-156335,2014-09-25 00:00:00,2014-09-28 00:00:00,Second Class,79.40,9.00,183.40
1548,CA-2012-156377,2014-12-31 00:00:00,2015-01-05 00:00:00,Standard Class,-17.29,9.00,18.42
1549,CA-2012-156440,2014-12-05 00:00:00,2014-12-09 00:00:00,Standard Class,14.67,2.00,44.46
1550,CA-2012-156482,2014-02-06 00:00:00,2014-02-13 00:00:00,Standard Class,350.55,15.00,1558.42
1551,CA-2012-156510,2014-09-25 00:00:00,2014-09-29 00:00:00,Standard Class,28.39,5.00,63.14
1552,CA-2012-156524,2014-11-20 00:00:00,2014-11-26 00:00:00,Standard Class,9.04,3.00,19.65
1553,CA-2012-156566,2014-10-01 00:00:00,2014-10-04 00:00:00,First Class,50.12,2.00,572.80
1554,CA-2012-156608,2014-10-24 00:00:00,2014-10-29 00:00:00,Standard Class,-6.29,4.00,3.59
1555,CA-2012-156734,2014-06-18 00:00:00,2014-06-20 00:00:00,First Class,59.04,11.00,670.00
1556,CA-2012-156755,2014-01-12 00:00:00,2014-01-18 00:00:00,Standard Class,120.95,3.00,465.18
1557,CA-2012-156853,2014-12-03 00:00:00,2014-12-05 00:00:00,Second Class,84.94,7.00,184.66
1558,CA-2012-156923,2014-02-16 00:00:00,2014-02-20 00:00:00,Standard Class,16.15,6.00,35.88
1559,CA-2012-157028,2014-11-28 00:00:00,2014-12-03 00:00:00,Standard Class,3.48,2.00,8.28
1560,CA-2012-157035,2014-12-09 00:00:00,2014-12-12 00:00:00,First Class,16.67,3.00,34.02
1561,CA-2012-157084,2014-12-19 00:00:00,2014-12-24 00:00:00,Standard Class,641.47,8.00,1941.81
1562,CA-2012-157133,2014-11-28 00:00:00,2014-12-03 00:00:00,Standard Class,-182.35,5.00,151.96
1563,CA-2012-157287,2014-12-22 00:00:00,2014-12-23 00:00:00,First Class,1.68,9.00,456.19
1564,CA-2012-157322,2014-07-02 00:00:00,2014-07-06 00:00:00,Standard Class,-39.87,18.00,1305.81
1565,CA-2012-157343,2014-06-07 00:00:00,2014-06-11 00:00:00,Standard Class,-2.13,12.00,52.25
1566,CA-2012-157434,2014-04-29 00:00:00,2014-05-04 00:00:00,Second Class,2.89,2.00,7.97
1567,CA-2012-157770,2014-12-13 00:00:00,2014-12-15 00:00:00,First Class,101.89,14.00,808.67
1568,CA-2012-157805,2014-08-31 00:00:00,2014-09-04 00:00:00,Standard Class,41.70,5.00,555.96
1569,CA-2012-157812,2014-03-22 00:00:00,2014-03-26 00:00:00,Standard Class,-41.79,12.00,162.07
1570,CA-2012-157959,2014-02-03 00:00:00,2014-02-04 00:00:00,First Class,41.08,4.00,136.92
1571,CA-2012-158148,2014-12-20 00:00:00,2014-12-26 00:00:00,Standard Class,10.88,3.00,36.27
1572,CA-2012-158323,2014-11-30 00:00:00,2014-12-03 00:00:00,First Class,1.07,2.00,17.09
1573,CA-2012-158351,2014-06-20 00:00:00,2014-06-24 00:00:00,Second Class,92.00,2.00,319.98
1574,CA-2012-158421,2014-09-21 00:00:00,2014-09-26 00:00:00,Standard Class,756.00,37.00,3631.96
1575,CA-2012-158456,2014-12-24 00:00:00,2014-12-29 00:00:00,Standard Class,28.81,8.00,65.86
1576,CA-2012-158491,2014-06-04 00:00:00,2014-06-09 00:00:00,Second Class,431.98,5.00,1109.95
1577,CA-2012-158554,2014-11-09 00:00:00,2014-11-09 00:00:00,Same Day,4.12,3.00,11.35
1578,CA-2012-158659,2014-11-10 00:00:00,2014-11-14 00:00:00,Second Class,207.15,5.00,714.30
1579,CA-2012-158701,2014-01-05 00:00:00,2014-01-10 00:00:00,Standard Class,41.14,12.00,143.52
1580,CA-2012-158792,2014-12-26 00:00:00,2015-01-02 00:00:00,Standard Class,10.43,5.00,22.20
1581,CA-2012-158918,2014-12-20 00:00:00,2014-12-25 00:00:00,Second Class,7.70,4.00,17.12
1582,CA-2012-158939,2014-11-26 00:00:00,2014-12-01 00:00:00,Standard Class,234.00,1.00,599.99
1583,CA-2012-159380,2014-05-12 00:00:00,2014-05-16 00:00:00,Standard Class,17.33,9.00,38.52
1584,CA-2012-159534,2014-03-20 00:00:00,2014-03-23 00:00:00,First Class,456.53,18.00,1445.67
1585,CA-2012-159590,2014-07-18 00:00:00,2014-07-21 00:00:00,First Class,1.61,2.00,5.76
1586,CA-2012-159779,2014-09-25 00:00:00,2014-09-29 00:00:00,Standard Class,32.25,2.00,68.62
1587,CA-2012-159786,2014-10-12 00:00:00,2014-10-17 00:00:00,Second Class,-13.98,1.00,209.67
1588,CA-2012-159863,2014-09-04 00:00:00,2014-09-07 00:00:00,Second Class,6.72,3.00,134.38
1589,CA-2012-160059,2014-11-27 00:00:00,2014-12-01 00:00:00,Standard Class,3.06,2.00,6.24
1590,CA-2012-160171,2014-10-19 00:00:00,2014-10-24 00:00:00,Standard Class,556.60,8.00,1910.70
1591,CA-2012-160213,2014-03-08 00:00:00,2014-03-13 00:00:00,Standard Class,9.33,3.00,19.44
1592,CA-2012-160227,2014-11-02 00:00:00,2014-11-04 00:00:00,First Class,553.39,11.00,2621.32
1593,CA-2012-160472,2014-07-20 00:00:00,2014-07-25 00:00:00,Second Class,279.55,25.00,1238.33
1594,CA-2012-160696,2014-09-06 00:00:00,2014-09-10 00:00:00,Standard Class,1.18,5.00,7.24
1595,CA-2012-160787,2014-09-25 00:00:00,2014-09-25 00:00:00,Same Day,-2.06,2.00,2.95
1596,CA-2012-160794,2014-08-06 00:00:00,2014-08-08 00:00:00,First Class,9.87,3.00,27.22
1597,CA-2012-160864,2014-05-03 00:00:00,2014-05-06 00:00:00,First Class,5.19,3.00,13.85
1598,CA-2012-161214,2014-10-05 00:00:00,2014-10-08 00:00:00,Second Class,21.71,5.00,77.55
1599,CA-2012-161242,2014-06-01 00:00:00,2014-06-08 00:00:00,Standard Class,5.76,2.00,11.76
1600,CA-2012-161263,2014-04-16 00:00:00,2014-04-21 00:00:00,Standard Class,-70.12,22.00,239.20
1601,CA-2012-161445,2014-09-07 00:00:00,2014-09-09 00:00:00,Second Class,12.31,4.00,140.74
1602,CA-2012-161452,2014-04-05 00:00:00,2014-04-11 00:00:00,Standard Class,89.22,3.00,892.22
1603,CA-2012-161627,2014-07-06 00:00:00,2014-07-11 00:00:00,Standard Class,-17.04,3.00,170.35
1604,CA-2012-161711,2014-11-28 00:00:00,2014-12-03 00:00:00,Standard Class,57.20,11.00,130.40
1605,CA-2012-161718,2014-12-04 00:00:00,2014-12-10 00:00:00,Standard Class,98.20,14.00,794.57
1606,CA-2012-161767,2014-11-20 00:00:00,2014-11-24 00:00:00,Standard Class,56.00,2.00,479.99
1607,CA-2012-161795,2014-12-21 00:00:00,2014-12-23 00:00:00,Second Class,0.34,2.00,3.01
1608,CA-2012-161830,2014-09-24 00:00:00,2014-09-26 00:00:00,Second Class,15.85,5.00,50.91
1609,CA-2012-161998,2014-05-01 00:00:00,2014-05-05 00:00:00,Standard Class,29.75,12.00,277.63
1610,CA-2012-162047,2014-11-03 00:00:00,2014-11-05 00:00:00,First Class,209.27,10.00,1448.82
1611,CA-2012-162166,2014-09-08 00:00:00,2014-09-11 00:00:00,First Class,12.72,11.00,68.28
1612,CA-2012-162201,2014-06-08 00:00:00,2014-06-12 00:00:00,Standard Class,96.51,35.00,937.61
1613,CA-2012-162369,2014-08-15 00:00:00,2014-08-19 00:00:00,Standard Class,61.39,2.00,323.10
1614,CA-2012-162376,2014-11-22 00:00:00,2014-11-25 00:00:00,Second Class,33.14,7.00,77.06
1615,CA-2012-162537,2014-10-28 00:00:00,2014-11-03 00:00:00,Standard Class,36.87,16.00,104.51
1616,CA-2012-162544,2014-12-16 00:00:00,2014-12-19 00:00:00,First Class,2.34,1.00,4.98
1617,CA-2012-162607,2014-05-12 00:00:00,2014-05-18 00:00:00,Standard Class,4.92,3.00,14.59
1618,CA-2012-162621,2014-09-05 00:00:00,2014-09-11 00:00:00,Standard Class,-47.73,17.00,89.86
1619,CA-2012-162761,2014-10-09 00:00:00,2014-10-13 00:00:00,Standard Class,-2.43,12.00,50.46
1620,CA-2012-162782,2014-02-21 00:00:00,2014-02-27 00:00:00,Standard Class,1270.99,2.00,2541.98
1621,CA-2012-162887,2014-11-07 00:00:00,2014-11-09 00:00:00,Second Class,178.80,3.00,715.20
1622,CA-2012-162950,2014-06-28 00:00:00,2014-07-03 00:00:00,Second Class,-371.25,9.00,498.49
1623,CA-2012-162964,2014-11-12 00:00:00,2014-11-18 00:00:00,Standard Class,61.03,11.00,304.22
1624,CA-2012-163055,2014-08-09 00:00:00,2014-08-16 00:00:00,Standard Class,138.13,7.00,646.63
1625,CA-2012-163090,2014-11-17 00:00:00,2014-11-21 00:00:00,Second Class,3.07,5.00,40.92
1626,CA-2012-163104,2014-03-19 00:00:00,2014-03-26 00:00:00,Standard Class,5.86,2.00,11.96
1627,CA-2012-163181,2014-11-07 00:00:00,2014-11-12 00:00:00,Standard Class,-142.66,25.00,671.00
1628,CA-2012-163237,2014-08-07 00:00:00,2014-08-09 00:00:00,Second Class,160.27,5.00,520.03
1629,CA-2012-163440,2014-03-22 00:00:00,2014-03-24 00:00:00,First Class,1.20,2.00,15.98
1630,CA-2012-163587,2014-03-14 00:00:00,2014-03-18 00:00:00,Standard Class,323.41,7.00,688.46
1631,CA-2012-163734,2014-06-19 00:00:00,2014-06-24 00:00:00,Standard Class,14.31,5.00,228.92
1632,CA-2012-163762,2014-11-27 00:00:00,2014-12-01 00:00:00,Standard Class,12.51,3.00,29.79
1633,CA-2012-163895,2014-08-07 00:00:00,2014-08-11 00:00:00,Standard Class,1.12,1.00,3.30
1634,CA-2012-163923,2014-05-30 00:00:00,2014-06-03 00:00:00,Standard Class,36.47,4.00,151.96
1635,CA-2012-163965,2014-11-20 00:00:00,2014-11-27 00:00:00,Standard Class,-91.07,14.00,377.90
1636,CA-2012-164007,2014-06-08 00:00:00,2014-06-12 00:00:00,Standard Class,-392.86,5.00,145.50
1637,CA-2012-164084,2014-09-07 00:00:00,2014-09-12 00:00:00,Standard Class,-80.68,16.00,654.77
1638,CA-2012-164301,2014-03-26 00:00:00,2014-03-30 00:00:00,Standard Class,610.86,8.00,3393.68
1639,CA-2012-164336,2014-07-05 00:00:00,2014-07-10 00:00:00,Standard Class,-0.26,6.00,73.78
1640,CA-2012-164427,2014-07-31 00:00:00,2014-08-06 00:00:00,Standard Class,105.47,6.00,239.70
1641,CA-2012-164441,2014-11-08 00:00:00,2014-11-13 00:00:00,Standard Class,25.71,14.00,70.21
1642,CA-2012-164497,2014-11-28 00:00:00,2014-11-30 00:00:00,First Class,15.40,4.00,45.28
1643,CA-2012-164539,2014-11-16 00:00:00,2014-11-22 00:00:00,Standard Class,141.28,5.00,523.25
1644,CA-2012-164567,2014-06-15 00:00:00,2014-06-19 00:00:00,Standard Class,22.56,3.00,225.58
1645,CA-2012-164623,2014-10-20 00:00:00,2014-10-22 00:00:00,First Class,11.54,2.00,24.56
1646,CA-2012-164777,2014-01-27 00:00:00,2014-01-29 00:00:00,First Class,0.00,5.00,2803.92
1647,CA-2012-164833,2014-06-04 00:00:00,2014-06-04 00:00:00,Same Day,6.52,4.00,16.64
1648,CA-2012-164882,2014-10-31 00:00:00,2014-10-31 00:00:00,Same Day,349.85,26.00,2562.17
1649,CA-2012-165050,2014-12-07 00:00:00,2014-12-09 00:00:00,First Class,233.99,13.00,801.99
1650,CA-2012-165057,2014-09-11 00:00:00,2014-09-15 00:00:00,Standard Class,53.20,12.00,189.99
1651,CA-2012-165085,2014-12-27 00:00:00,2014-12-31 00:00:00,Standard Class,117.39,7.00,384.86
1652,CA-2012-165162,2014-05-14 00:00:00,2014-05-21 00:00:00,Standard Class,55.90,4.00,1117.92
1653,CA-2012-165414,2014-12-21 00:00:00,2014-12-24 00:00:00,First Class,4.80,3.00,47.98
1654,CA-2012-165554,2014-05-18 00:00:00,2014-05-22 00:00:00,Standard Class,5.32,2.00,10.86
1655,CA-2012-165624,2014-08-23 00:00:00,2014-08-28 00:00:00,Standard Class,364.38,30.00,1142.43
1656,CA-2012-165799,2014-06-29 00:00:00,2014-07-02 00:00:00,First Class,1.31,1.00,117.88
1657,CA-2012-165813,2014-03-20 00:00:00,2014-03-22 00:00:00,Second Class,2.56,3.00,29.30
1658,CA-2012-166135,2014-10-01 00:00:00,2014-10-06 00:00:00,Standard Class,17.43,4.00,139.42
1659,CA-2012-166219,2014-08-28 00:00:00,2014-09-01 00:00:00,Standard Class,66.24,6.00,1203.44
1660,CA-2012-166338,2014-12-06 00:00:00,2014-12-07 00:00:00,First Class,-10.38,3.00,14.83
1661,CA-2012-166464,2014-09-12 00:00:00,2014-09-17 00:00:00,Standard Class,66.05,6.00,492.58
1662,CA-2012-166492,2014-04-07 00:00:00,2014-04-10 00:00:00,First Class,18.31,6.00,48.50
1663,CA-2012-166583,2014-06-26 00:00:00,2014-06-30 00:00:00,Standard Class,109.34,3.00,971.88
1664,CA-2012-166604,2014-05-15 00:00:00,2014-05-20 00:00:00,Second Class,8.79,3.00,17.94
1665,CA-2012-166800,2014-11-19 00:00:00,2014-11-26 00:00:00,Standard Class,8.39,4.00,31.08
1666,CA-2012-166947,2014-06-05 00:00:00,2014-06-10 00:00:00,Standard Class,169.18,9.00,1522.64
1667,CA-2012-166975,2014-11-26 00:00:00,2014-11-30 00:00:00,Standard Class,190.43,11.00,692.47
1668,CA-2012-167010,2014-04-05 00:00:00,2014-04-10 00:00:00,Standard Class,-257.92,32.00,1636.36
1669,CA-2012-167255,2014-09-27 00:00:00,2014-09-29 00:00:00,Second Class,83.97,6.00,175.29
1670,CA-2012-167269,2014-06-16 00:00:00,2014-06-20 00:00:00,Standard Class,2.17,2.00,6.21
1671,CA-2012-167374,2014-03-26 00:00:00,2014-03-30 00:00:00,Second Class,17.54,9.00,56.81
1672,CA-2012-167479,2014-03-14 00:00:00,2014-03-19 00:00:00,Standard Class,9.33,3.00,19.44
1673,CA-2012-167696,2014-09-16 00:00:00,2014-09-21 00:00:00,Standard Class,14.63,4.00,31.12
1674,CA-2012-167745,2014-09-18 00:00:00,2014-09-23 00:00:00,Standard Class,20.81,6.00,52.98
1675,CA-2012-168004,2014-10-04 00:00:00,2014-10-09 00:00:00,Second Class,43.22,3.00,392.94
1676,CA-2012-168088,2014-03-19 00:00:00,2014-03-22 00:00:00,First Class,-43.90,6.00,449.05
1677,CA-2012-168186,2014-09-10 00:00:00,2014-09-15 00:00:00,Standard Class,7.02,3.00,14.94
1678,CA-2012-168207,2014-11-02 00:00:00,2014-11-06 00:00:00,Standard Class,49.09,19.00,738.90
1679,CA-2012-168277,2014-05-29 00:00:00,2014-06-03 00:00:00,Standard Class,5.70,3.00,12.39
1680,CA-2012-168459,2014-11-22 00:00:00,2014-11-27 00:00:00,Standard Class,16.54,8.00,58.05
1681,CA-2012-168480,2014-09-21 00:00:00,2014-09-27 00:00:00,Standard Class,38.63,5.00,220.31
1682,CA-2012-168529,2014-10-08 00:00:00,2014-10-12 00:00:00,Standard Class,62.74,5.00,145.90
1683,CA-2012-168564,2014-08-08 00:00:00,2014-08-08 00:00:00,Same Day,15.82,5.00,158.67
1684,CA-2012-168634,2014-12-06 00:00:00,2014-12-11 00:00:00,Standard Class,2.02,2.00,7.78
1685,CA-2012-168746,2014-01-27 00:00:00,2014-01-29 00:00:00,Second Class,-191.64,7.00,769.33
1686,CA-2012-168760,2014-09-22 00:00:00,2014-09-26 00:00:00,Second Class,16.59,3.00,61.44
1687,CA-2012-168767,2014-04-10 00:00:00,2014-04-15 00:00:00,Standard Class,4.33,2.00,12.83
1688,CA-2012-168809,2014-08-25 00:00:00,2014-08-25 00:00:00,Same Day,-26.60,8.00,31.78
1689,CA-2012-169201,2014-09-28 00:00:00,2014-10-01 00:00:00,First Class,29.52,5.00,86.82
1690,CA-2012-169278,2014-05-21 00:00:00,2014-05-25 00:00:00,Standard Class,8.77,4.00,26.98
1691,CA-2012-169299,2014-08-24 00:00:00,2014-08-26 00:00:00,First Class,0.72,3.00,7.15
1692,CA-2012-169397,2014-12-24 00:00:00,2014-12-27 00:00:00,First Class,-365.99,22.00,627.92
1693,CA-2012-169537,2014-09-03 00:00:00,2014-09-07 00:00:00,Second Class,3.60,2.00,7.50
1694,CA-2012-169572,2014-09-06 00:00:00,2014-09-12 00:00:00,Standard Class,21.45,9.00,46.62
1695,CA-2012-169656,2014-08-13 00:00:00,2014-08-16 00:00:00,First Class,15.86,3.00,422.86
1696,CA-2012-169677,2014-01-13 00:00:00,2014-01-15 00:00:00,Second Class,4.81,2.00,9.82
1697,CA-2012-169733,2014-10-22 00:00:00,2014-10-26 00:00:00,Second Class,1.00,1.00,9.95
1698,CA-2012-169740,2014-02-20 00:00:00,2014-02-25 00:00:00,Standard Class,3.00,1.00,29.99
1699,CA-2012-169796,2014-11-09 00:00:00,2014-11-14 00:00:00,Standard Class,1117.56,5.00,2339.84
1700,CA-2013-100041,2015-11-21 00:00:00,2015-11-26 00:00:00,Standard Class,157.38,6.00,328.54
1701,CA-2013-100083,2015-11-25 00:00:00,2015-11-30 00:00:00,Standard Class,7.75,1.00,24.78
1702,CA-2013-100153,2015-12-14 00:00:00,2015-12-18 00:00:00,Standard Class,24.91,4.00,63.88
1703,CA-2013-100244,2015-09-21 00:00:00,2015-09-25 00:00:00,Standard Class,175.63,19.00,475.69
1704,CA-2013-100300,2015-06-25 00:00:00,2015-06-27 00:00:00,Second Class,626.40,8.00,4823.09
1705,CA-2013-100307,2015-12-16 00:00:00,2015-12-20 00:00:00,Standard Class,9.33,3.00,19.44
1706,CA-2013-100468,2015-11-25 00:00:00,2015-12-02 00:00:00,Standard Class,6.43,4.00,43.46
1707,CA-2013-100510,2015-05-13 00:00:00,2015-05-18 00:00:00,Standard Class,307.75,7.00,641.98
1708,CA-2013-100587,2015-12-11 00:00:00,2015-12-15 00:00:00,Standard Class,3.11,1.00,6.48
1709,CA-2013-100671,2015-11-02 00:00:00,2015-11-05 00:00:00,First Class,6.98,9.00,111.67
1710,CA-2013-100790,2015-06-27 00:00:00,2015-07-03 00:00:00,Standard Class,91.13,10.00,718.95
1711,CA-2013-100944,2015-09-25 00:00:00,2015-09-29 00:00:00,Standard Class,199.63,10.00,868.14
1712,CA-2013-100965,2015-07-08 00:00:00,2015-07-12 00:00:00,Standard Class,73.32,5.00,215.65
1713,CA-2013-100993,2015-02-05 00:00:00,2015-02-10 00:00:00,Standard Class,32.56,14.00,918.97
1714,CA-2013-101161,2015-10-14 00:00:00,2015-10-21 00:00:00,Standard Class,99.85,18.00,279.67
